Camel Project ID,Type,Assignee,Reporter,Affected Versions,Fix Versions,Created Date,Created Epoch,Updated Date,Resolution Date,Description,Comments
20876,New Feature,Andrea Cosentino,Andrea Cosentino,None,4.x,2024-06-14T13:04:31+0000,1718370271,2024-06-14T13:04:31+0000,,https://github.com/akeylesslabs/akeyless-java,No comments found
20875,Task,Unassigned,Aurélien Pupier,None,None,2024-06-13T11:58:10+0000,1718279890,2024-06-27T12:13:46+0000,,"Currently there is the possibility to trigger component test by providing a comment on a PR with /component-test.
it would be convenient to start the test automatically.
Maybe easier starting with Dependabot as there is the name of the updated dependency in the message.
Not necessarily easy to kno all of the component directly impacted. Currently what I'm doing manually is:
Maybe as a first iteration, providing a link in the generated comment message to the search URL can help to save few clicks",No comments found
20874,Task,Unassigned,Aurélien Pupier,None,4.x,2024-06-13T11:52:03+0000,1718279523,2024-06-27T12:14:08+0000,,"Currently, it is possible to play unit tests for specific component/group of components by providing a comment /component-test on a Pull request.
It would be convenient to have the possibility to do it for Integration Tests; For instance with a comment: /compontent-it-test
Technical points:",No comments found
20873,Bug,James Netherton,James Netherton,None,"4.4.3,4.7.0",2024-06-13T10:55:25+0000,1718276125,2024-06-13T12:59:48+0000,2024-06-13T12:59:48+0000,"In VertxPlatformHttpSupport.writeResponse, the only exception that is handled is when fallback type conversion fails on the message body:
https://github.com/apache/camel/blob/4621c36131a32fa340e6ab5975126d207a104fe5/components/camel-platform-http-vertx/src/main/java/org/apache/camel/component/platform/http/vertx/VertxPlatformHttpSupport.java#L179-L205
However, it can potentially happen that other parts of processing the response, such as adding HTTP headers, can fail and cause an exception. In this case, the Vert.x promise is left unfulfilled and thus the response may not complete correctly.
It is probably better to wrap all of the writeResponse method code in a try / catch block so the promise can be correctly set in a failed state.",No comments found
20872,New Feature,Unassigned,Federico Mariani,None,4.x,2024-06-13T09:01:10+0000,1718269270,2024-06-13T09:20:41+0000,,"It is common to use a database like a vault, where users store key/value secrets. It would be nice to have a PropertyFunction that can be used to retrieve that information, in particular, the user experience should be similar to the hashicorp-vault one. Given a table with the following structure
the PropertyFunction can be configured via system properties like
and the properties can be retrieved via
for example
Given that <returnColumn><table><keyColumn> should be constant, we may add those to system properties ala
and the expression can be
This is just a first an hypothetical implementation, I am open to discussions.",No comments found
20871,Improvement,Unassigned,Aurélien Pupier,None,None,2024-06-13T08:36:34+0000,1718267794,2024-07-26T08:57:16+0000,,"Toolings are currently using the catalog to let user browse components. In the IoT space, users are often coming with protocol names, such as OPC UA, CANOpen and more. Currently when searching for these protocols, no component are showing up. But the component PLC4X is supporting them.
Adding all of these protocols in the description of the component, which is part of the catalog, is making the description too long.
Other ideas to improve discoverability:
Note: initial discussion https://github.com/apache/camel/pull/14419",No comments found
20870,Task,Unassigned,Aurélien Pupier,None,None,2024-06-13T07:54:34+0000,1718265274,2024-09-17T11:17:01+0000,,"it is often that the camel-website is broken due to changes in documentation in other Camel repositories where the documentation is defined.
it will be convenient to have a PR check on each of these repositories to avoid being in this state.",No comments found
20869,Improvement,Claus Ibsen,Lucas da Silva Lima,4.6.0,4.8.0,2024-06-12T17:38:47+0000,1718213927,2024-08-14T09:24:17+0000,2024-08-14T09:24:17+0000,"On new camel-spring-rabbitmq does not include ""skip"" options, like: skipDeclareQueue https://camel.apache.org/components/3.22.x/rabbitmq-component.html#_component_option_skipQueueDeclare
If we create a producer with only exchange and routingKey (and autoDeclareProducer), it will generate random queues:",No comments found
20868,Improvement,John Poth,John Poth,None,4.7.0,2024-06-12T09:16:57+0000,1718183817,2024-06-12T12:22:39+0000,2024-06-12T12:02:21+0000,Would be cool if the camel-aws-xray-starter configured Camel out of the box. Thanks !,No comments found
20867,Bug,Unassigned,Barry Rawlinson,4.5.0,None,2024-06-12T07:09:27+0000,1718176167,2024-06-12T07:40:51+0000,2024-06-12T07:40:51+0000,"With camel-quarkus 3.9.5 (which uses camel 4.4.1) this routing works:
After upgrading Quarkus to 3.10.0 (Camel 4.5.X)  or Quarkus 3.11.1 (Camel 4.6.0) I receive a DirectConsumerNotAvailableException for ""get-orders"" in the ""get-order"" route.",No comments found
20866,Bug,Claus Ibsen,Raymond,4.6.0,4.7.0,2024-06-12T06:32:20+0000,1718173940,2024-07-11T07:26:55+0000,2024-06-13T09:02:28+0000,"I have Camel 4.6 running on Java 21
When I use the following curl:
To test the following route:
This works as expected and the result is Y.
Now I changed the exchangepattern from 'InOut' to 'InOnly':
When I call this flow with curl multiple times, I sometimes get the result:
X
And the other time:
XX
So the result is returned twice or even more times. I would expect only to get the output X (which for example works this way when I use ActiveMQ).
It may take more than 10 times before you can see the double responses, but this behavior can be easier reproduced by adding more SEDA endpoints:",No comments found
20865,Improvement,James Netherton,James Netherton,None,4.7.0,2024-06-12T06:24:55+0000,1718173495,2024-06-12T07:08:19+0000,2024-06-12T07:08:19+0000,The elasticsearch-rest-client docs are a little thin on detail. It'd be good to do like the camel-elasticsearch component and have an overview of the supported operations and how they are used.,No comments found
20864,Bug,Claus Ibsen,Kartik,3.22.2,"3.21.5,3.22.3,4.0.6,4.4.3,4.7.0",2024-06-12T05:38:38+0000,1718170718,2024-06-17T07:39:11+0000,2024-06-12T17:43:02+0000,"In confluent kafka, we can register the topic against schema validation from the schema registry. When configured the confluent document says either we should have a pojo object defined in the code that is used for serialization/deserialization OR a custom ""ObjectNode"" can be created from their schema utils. Attaching the document below
https://docs.confluent.io/platform/current/schema-registry/fundamentals/serdes-develop/serdes-json.html#sending-a-jsonnode-payload
For our case, we have a different schema registered and can't have all the POJO defined as schema registered at run time, so we are using the below code to generate an object from the schema.
If the ""ObjectNode"" payload is directly written using kafka-client library it works. But when written using camel component, The ""KafkaProducer"" in camel component does ""isIterable"" check and if true sends each value and this doesn't work for confluent kafka as the custom ""io.confluent.kafka.serializers.json.KafkaJsonSchemaSerializer"" expects a whole object.
The code in ""
io.confluent.kafka.serializers.json.KafkaJsonSchemaSerializer expects whole object.
Basically, in simple words, The ""envelope"" object created is no longer the same object but is iterated and values are iterated and sent independently resulting in schema validation error.",No comments found
20863,Bug,Jiri Ondrusek,Jiri Ondrusek,4.7.0,4.7.0,2024-06-11T11:53:46+0000,1718106826,2024-06-11T14:17:52+0000,2024-06-11T14:17:52+0000,"If endpoint uses only a producer (example from camel-quarkus integration tests)
Producer for multiple messages requires  CamelToolExecutorCache.getInstance().getTools()  to return something (!= null) see code
I checked that only place which is adding something to the cache is a   consumer, which does not seem to be correct.",No comments found
20862,Task,Unassigned,Aurélien Pupier,4.7.0,None,2024-06-11T10:06:14+0000,1718100374,2024-06-12T07:00:42+0000,2024-06-12T07:00:42+0000,No description available,No comments found
20861,Improvement,Claus Ibsen,Claus Ibsen,None,4.7.0,2024-06-11T09:02:38+0000,1718096558,2024-06-11T09:52:53+0000,2024-06-11T09:52:53+0000,To include this information during default tracer that logs,No comments found
20860,Improvement,Claus Ibsen,Claus Ibsen,None,4.7.0,2024-06-11T07:59:56+0000,1718092796,2024-06-12T06:54:50+0000,2024-06-12T06:54:50+0000,We have marked all components with remote = false | remote = true on the UriEndpoint that tooling can use. But it would be good to have this information in the Endpoint API so we know this from Camel runtime as well.,No comments found
20859,Bug,Claus Ibsen,Aurélien Pupier,4.6.0,4.7.0,2024-06-10T14:53:29+0000,1718031209,2024-06-11T06:01:04+0000,2024-06-11T06:00:43+0000,"when calling something like:
on a file named for instance demo.camel.yaml is genrating a demo.yaml file although i would expect a demo.xml (or even better a demo.camel.xml)",No comments found
20858,Improvement,Unassigned,Aurélien Pupier,4.6.0,4.x,2024-06-10T14:47:00+0000,1718030820,2024-09-18T13:26:03+0000,,"When calling transform command, it would be convenient to have a message log mentioning the file transformed with initial name and final name and if it is a new file created aor one exists and it is appended",No comments found
20857,Improvement,Claus Ibsen,Aurélien Pupier,4.6.0,4.7.0,2024-06-10T14:43:35+0000,1718030615,2024-06-11T06:01:11+0000,2024-06-11T06:01:11+0000,"If I have a demo.camel.xml file and try to transform it to yaml by specifying a folder, the generated filename is camel.yaml. it would be convenient to generate it with all the extensions, such as: demo.camel.yaml",No comments found
20856,Improvement,Unassigned,Claus Ibsen,None,4.7.0,2024-06-10T13:23:27+0000,1718025807,2024-06-10T14:31:29+0000,2024-06-10T14:31:29+0000,No description available,No comments found
20855,Improvement,Unassigned,Aurélien Pupier,4.6.0,None,2024-06-10T12:07:47+0000,1718021267,2024-06-20T15:24:42+0000,2024-06-20T15:24:42+0000,it will be convenient to provide a 'pause' action to pause all current execution of routes.,No comments found
20854,Bug,Claus Ibsen,Billy Jaime Beltran,4.4.1,4.x,2024-06-10T11:35:12+0000,1718019312,2024-07-02T11:36:11+0000,2024-07-02T11:36:11+0000,"When upgrading a JAXB+CXF application from Camel 4.x to Camel 4.4.x we encountered a `jakarta.xml.bind.UnmarshalException` with a linked exception of `com.sun.istack.SAXParseException2` Namespace URIs and local names to the unmarshaller needs to be interned.
Through bisection, we believe this change happens after the changes in Camel-14028 .
When the inbound data in a CxfCachedPayload object is converted with the new non-stream cast unmarshal(), the method attempts to find a TypeConverter fail repeatedly until a fallback CXF converter is found that instantiates a WstxDOMWrappingReader (instance of XmlStreamReader) - however this one has a flag _cfgInternNames set to false which causes the exception above to be thrown.
When we force the code to flow into the old InputStream path, we end up in `camel.converter.jaxp` where factory methods create a ValidatingStreamReader (instance of XmlStreamReader) to read a ByteArrayInputStream.
The latter object contains the flag mInternStrings=true and works as in previous iterations of Camel.
To continue working as before, the WstxDOMWrappingReader needs interning to be activated or have the CXFCachedPayload handled by the jaxp logic",No comments found
20853,Bug,Claus Ibsen,Teodor,4.6.0,4.7.0,2024-06-10T08:18:55+0000,1718007535,2024-06-13T11:52:31+0000,2024-06-13T11:52:31+0000,"A fully functional demo project was created and published on [GitHub|https://github.com/me0x847206/issue-camel].
The issue can be seen as part of the following rest route configuration code:
Because of the presence of the onException section, the rest:get:/say:/bye rest route does not belong to the API group.
If the onException part is removed then, the rest:get:/say:/bye rest route becomes part of the API group as expected (and as it worked on previous versions).",No comments found
20852,Improvement,Unassigned,Alexander Friedrichs,None,"4.4.4,4.7.0",2024-06-09T20:15:28+0000,1717964128,2024-10-08T07:53:16+0000,2024-06-10T05:49:28+0000,New option to allow adding empty files to a zip. Keeping the default behaivior.,No comments found
20851,Improvement,James Netherton,James Netherton,None,"4.4.3,4.7.0",2024-06-07T14:28:37+0000,1717770517,2024-06-10T12:02:58+0000,2024-06-10T12:02:58+0000,"Quoting from the ES client docs:
It is important to close the Sniffer so that its background thread gets properly shutdown and all of its resources are released. The Sniffer object should have the same lifecycle as the RestClient and get closed right before the client",No comments found
20850,Bug,Nicolas Filotto,Timur,"4.0.3,4.2.0","4.0.6,4.4.3,4.7.0",2024-06-07T14:23:33+0000,1717770213,2024-06-11T17:16:59+0000,2024-06-11T17:16:59+0000,"We encountered an infinite loop while downloading files using the SFTP endpoint.
During our investigation, we discovered the InProgressRepository utilizing the SimpleLRUCache. This cache incorporates an unconventional eviction implementation that involves a changes tracking queue.
Any attempt to modify the cache, even when putting the same element, results in an increase in the cache size, potentially causing eviction to occur even for a single element.
The code is as follows:
In the provided code, the failure occurs when the number of inserts reaches 2.
Utilize the LRU Cache limited only by the maximum size passed into it, rather than by some internal implementation limits.
Implement a standard LRUCache, say, by leveraging a LRUMap from Apache Commons.
We may provide the PR later on.
We need to use a dynamic SFTP route (the download parameters depend on some configuration passed from the outside). By default, this is impossible, so we will have to use pollEnrich:
The pollEnrich takes only one element (see GenericFilePollingConsumer). The file consumer requests from the SFTP endpoint the list of all files, then takes the first, then gets the list again and takes the second file, and so on.
The combination of InProgressRepository and idempotent consumer is used to avoid handling the same files again.
However, every time the SFTP endpoint lists files, the endpoints and polling consumers adjust the list in the InProgressRepository, thus affecting the SimpleLRUCache.
The number of elements in the cache doesn't grow, however, the number of changes grows with almost n^2 speed.
With the limit of 50k files, the SimpleLRUCache is evicted already on ~600 files. This leads to an infinite loop while processing the files.",No comments found
